time_TC_1,Temp_TC_1,time_TC_2,Temp_TC_2,time_TC_3,Temp_TC_3,time_TC_4,Temp_TC_4,time_TC_5,Temp_TC_5,time_TC_6,Temp_TC_6,time_TC_7,Temp_TC_7,time_TC_8,Temp_TC_8,time_TC_9,Temp_TC_9,time_TC_10,Temp_TC_10,
2.3256E+2,7.9248E+1,2.3256E+2,8.0256E+1,2.3256E+2,8.0436E+1,2.3256E+2,8.3557E+1,2.3256E+2,8.3259E+1,2.3256E+2,8.6170E+1,2.3256E+2,8.5510E+1,2.3256E+2,8.5717E+1,2.3256E+2,8.2124E+1,2.3256E+2,7.6872E+1,
2.3258E+2,7.9144E+1,2.3258E+2,8.0261E+1,2.3258E+2,8.0441E+1,2.3258E+2,8.3493E+1,2.3258E+2,8.3134E+1,2.3258E+2,8.6146E+1,2.3258E+2,8.5516E+1,2.3258E+2,8.5741E+1,2.3258E+2,8.2069E+1,2.3258E+2,7.6771E+1,
2.3260E+2,7.9204E+1,2.3260E+2,8.0358E+1,2.3260E+2,8.0494E+1,2.3260E+2,8.3535E+1,2.3260E+2,8.3212E+1,2.3260E+2,8.6201E+1,2.3260E+2,8.5494E+1,2.3260E+2,8.5867E+1,2.3260E+2,8.2069E+1,2.3260E+2,7.6875E+1,
2.3262E+2,7.9138E+1,2.3262E+2,8.0299E+1,2.3262E+2,8.0411E+1,2.3262E+2,8.3529E+1,2.3262E+2,8.3152E+1,2.3262E+2,8.6252E+1,2.3262E+2,8.5468E+1,2.3262E+2,8.5843E+1,2.3262E+2,8.2169E+1,2.3262E+2,7.6838E+1,
2.3264E+2,7.9218E+1,2.3264E+2,8.0300E+1,2.3264E+2,8.0486E+1,2.3264E+2,8.3551E+1,2.3264E+2,8.3182E+1,2.3264E+2,8.6159E+1,2.3264E+2,8.5519E+1,2.3264E+2,8.5816E+1,2.3264E+2,8.2082E+1,2.3264E+2,7.6822E+1,
2.3266E+2,7.9084E+1,2.3266E+2,8.0225E+1,2.3266E+2,8.0376E+1,2.3266E+2,8.3453E+1,2.3266E+2,8.3023E+1,2.3266E+2,8.6070E+1,2.3266E+2,8.5459E+1,2.3266E+2,8.5692E+1,2.3266E+2,8.1957E+1,2.3266E+2,7.6744E+1,
2.3268E+2,7.9197E+1,2.3268E+2,8.0231E+1,2.3268E+2,8.0459E+1,2.3268E+2,8.3527E+1,2.3268E+2,8.3196E+1,2.3268E+2,8.6202E+1,2.3268E+2,8.5511E+1,2.3268E+2,8.5775E+1,2.3268E+2,8.2087E+1,2.3268E+2,7.6883E+1,
2.3270E+2,7.9094E+1,2.3270E+2,8.0210E+1,2.3270E+2,8.0323E+1,2.3270E+2,8.3391E+1,2.3270E+2,8.3189E+1,2.3270E+2,8.6165E+1,2.3270E+2,8.5504E+1,2.3270E+2,8.5735E+1,2.3270E+2,8.2061E+1,2.3270E+2,7.6924E+1,
2.3272E+2,7.9139E+1,2.3272E+2,8.0299E+1,2.3272E+2,8.0458E+1,2.3272E+2,8.3457E+1,2.3272E+2,8.3136E+1,2.3272E+2,8.6174E+1,2.3272E+2,8.5436E+1,2.3272E+2,8.5702E+1,2.3272E+2,8.1992E+1,2.3272E+2,7.6827E+1,
2.3274E+2,7.9070E+1,2.3274E+2,8.0245E+1,2.3274E+2,8.0420E+1,2.3274E+2,8.3390E+1,2.3274E+2,8.3133E+1,2.3274E+2,8.6136E+1,2.3274E+2,8.5524E+1,2.3274E+2,8.5727E+1,2.3274E+2,8.2070E+1,2.3274E+2,7.6871E+1,
2.3276E+2,7.9115E+1,2.3276E+2,8.0285E+1,2.3276E+2,8.0441E+1,2.3276E+2,8.3550E+1,2.3276E+2,8.3249E+1,2.3276E+2,8.6134E+1,2.3276E+2,8.5552E+1,2.3276E+2,8.5730E+1,2.3276E+2,8.2063E+1,2.3276E+2,7.6881E+1,
2.3278E+2,7.9144E+1,2.3278E+2,8.0256E+1,2.3278E+2,8.0362E+1,2.3278E+2,8.3558E+1,2.3278E+2,8.3149E+1,2.3278E+2,8.6067E+1,2.3278E+2,8.5553E+1,2.3278E+2,8.5763E+1,2.3278E+2,8.2111E+1,2.3278E+2,7.6837E+1,
2.3280E+2,7.9218E+1,2.3280E+2,8.0206E+1,2.3280E+2,8.0352E+1,2.3280E+2,8.3437E+1,2.3280E+2,8.3100E+1,2.3280E+2,8.6243E+1,2.3280E+2,8.5583E+1,2.3280E+2,8.5790E+1,2.3280E+2,8.2182E+1,2.3280E+2,7.6889E+1,
2.3282E+2,7.9127E+1,2.3282E+2,8.0277E+1,2.3282E+2,8.0362E+1,2.3282E+2,8.3440E+1,2.3282E+2,8.3043E+1,2.3282E+2,8.6116E+1,2.3282E+2,8.5441E+1,2.3282E+2,8.5740E+1,2.3282E+2,8.2092E+1,2.3282E+2,7.6870E+1,
2.3284E+2,7.9046E+1,2.3284E+2,8.0198E+1,2.3284E+2,8.0347E+1,2.3284E+2,8.3512E+1,2.3284E+2,8.3162E+1,2.3284E+2,8.6088E+1,2.3284E+2,8.5494E+1,2.3284E+2,8.5643E+1,2.3284E+2,8.1967E+1,2.3284E+2,7.6805E+1,
2.3286E+2,7.9157E+1,2.3286E+2,8.0236E+1,2.3286E+2,8.0369E+1,2.3286E+2,8.3528E+1,2.3286E+2,8.3086E+1,2.3286E+2,8.6105E+1,2.3286E+2,8.5508E+1,2.3286E+2,8.5762E+1,2.3286E+2,8.2088E+1,2.3286E+2,7.6912E+1,
2.3288E+2,7.9143E+1,2.3288E+2,8.0230E+1,2.3288E+2,8.0499E+1,2.3288E+2,8.3616E+1,2.3288E+2,8.3151E+1,2.3288E+2,8.6216E+1,2.3288E+2,8.5546E+1,2.3288E+2,8.5647E+1,2.3288E+2,8.2191E+1,2.3288E+2,7.6999E+1,
2.3290E+2,7.9019E+1,2.3290E+2,8.0204E+1,2.3290E+2,8.0390E+1,2.3290E+2,8.3443E+1,2.3290E+2,8.3118E+1,2.3290E+2,8.6125E+1,2.3290E+2,8.5478E+1,2.3290E+2,8.5714E+1,2.3290E+2,8.2131E+1,2.3290E+2,7.6949E+1,
2.3292E+2,7.9210E+1,2.3292E+2,8.0218E+1,2.3292E+2,8.0396E+1,2.3292E+2,8.3509E+1,2.3292E+2,8.3149E+1,2.3292E+2,8.6177E+1,2.3292E+2,8.5510E+1,2.3292E+2,8.5695E+1,2.3292E+2,8.2068E+1,2.3292E+2,7.6888E+1,
2.3294E+2,7.9080E+1,2.3294E+2,8.0167E+1,2.3294E+2,8.0422E+1,2.3294E+2,8.3583E+1,2.3294E+2,8.3129E+1,2.3294E+2,8.6231E+1,2.3294E+2,8.5619E+1,2.3294E+2,8.5721E+1,2.3294E+2,8.2114E+1,2.3294E+2,7.6927E+1,
2.3296E+2,7.9071E+1,2.3296E+2,8.0169E+1,2.3296E+2,8.0429E+1,2.3296E+2,8.3502E+1,2.3296E+2,8.3112E+1,2.3296E+2,8.6118E+1,2.3296E+2,8.5446E+1,2.3296E+2,8.5628E+1,2.3296E+2,8.2025E+1,2.3296E+2,7.6882E+1,
2.3298E+2,7.9214E+1,2.3298E+2,8.0316E+1,2.3298E+2,8.0544E+1,2.3298E+2,8.3576E+1,2.3298E+2,8.3260E+1,2.3298E+2,8.6201E+1,2.3298E+2,8.5635E+1,2.3298E+2,8.5782E+1,2.3298E+2,8.2229E+1,2.3298E+2,7.7022E+1,
2.3300E+2,7.9072E+1,2.3300E+2,8.0067E+1,2.3300E+2,8.0330E+1,2.3300E+2,8.3326E+1,2.3300E+2,8.3058E+1,2.3300E+2,8.6097E+1,2.3300E+2,8.5452E+1,2.3300E+2,8.5691E+1,2.3300E+2,8.2045E+1,2.3300E+2,7.6742E+1,
2.3302E+2,7.9026E+1,2.3302E+2,8.0214E+1,2.3302E+2,8.0450E+1,2.3302E+2,8.3487E+1,2.3302E+2,8.3088E+1,2.3302E+2,8.6029E+1,2.3302E+2,8.5310E+1,2.3302E+2,8.5726E+1,2.3302E+2,8.2051E+1,2.3302E+2,7.6773E+1,
2.3304E+2,7.9114E+1,2.3304E+2,8.0159E+1,2.3304E+2,8.0381E+1,2.3304E+2,8.3380E+1,2.3304E+2,8.3082E+1,2.3304E+2,8.6173E+1,2.3304E+2,8.5394E+1,2.3304E+2,8.5692E+1,2.3304E+2,8.2004E+1,2.3304E+2,7.6800E+1,
2.3306E+2,7.9175E+1,2.3306E+2,8.0292E+1,2.3306E+2,8.0477E+1,2.3306E+2,8.3510E+1,2.3306E+2,8.3151E+1,2.3306E+2,8.6141E+1,2.3306E+2,8.5504E+1,2.3306E+2,8.5725E+1,2.3306E+2,8.2030E+1,2.3306E+2,7.6901E+1,
2.3308E+2,7.9115E+1,2.3308E+2,8.0182E+1,2.3308E+2,8.0426E+1,2.3308E+2,8.3474E+1,2.3308E+2,8.3085E+1,2.3308E+2,8.6071E+1,2.3308E+2,8.5500E+1,2.3308E+2,8.5697E+1,2.3308E+2,8.2010E+1,2.3308E+2,7.6793E+1,
2.3310E+2,7.9198E+1,2.3310E+2,8.0383E+1,2.3310E+2,8.0492E+1,2.3310E+2,8.3432E+1,2.3310E+2,8.3165E+1,2.3310E+2,8.6017E+1,2.3310E+2,8.5436E+1,2.3310E+2,8.5659E+1,2.3310E+2,8.2016E+1,2.3310E+2,7.6835E+1,
2.3312E+2,7.9059E+1,2.3312E+2,8.0088E+1,2.3312E+2,8.0330E+1,2.3312E+2,8.3402E+1,2.3312E+2,8.3089E+1,2.3312E+2,8.6106E+1,2.3312E+2,8.5457E+1,2.3312E+2,8.5694E+1,2.3312E+2,8.1929E+1,2.3312E+2,7.6807E+1,
2.3314E+2,7.9073E+1,2.3314E+2,8.0215E+1,2.3314E+2,8.0287E+1,2.3314E+2,8.3427E+1,2.3314E+2,8.3091E+1,2.3314E+2,8.6072E+1,2.3314E+2,8.5442E+1,2.3314E+2,8.5729E+1,2.3314E+2,8.1961E+1,2.3314E+2,7.6901E+1,
2.3316E+2,7.9184E+1,2.3316E+2,8.0264E+1,2.3316E+2,8.0507E+1,2.3316E+2,8.3522E+1,2.3316E+2,8.3189E+1,2.3316E+2,8.6126E+1,2.3316E+2,8.5495E+1,2.3316E+2,8.5750E+1,2.3316E+2,8.2073E+1,2.3316E+2,7.6936E+1,
2.3318E+2,7.9108E+1,2.3318E+2,8.0279E+1,2.3318E+2,8.0370E+1,2.3318E+2,8.3481E+1,2.3318E+2,8.3104E+1,2.3318E+2,8.6097E+1,2.3318E+2,8.5459E+1,2.3318E+2,8.5691E+1,2.3318E+2,8.2124E+1,2.3318E+2,7.6860E+1,
2.3320E+2,7.9135E+1,2.3320E+2,8.0134E+1,2.3320E+2,8.0377E+1,2.3320E+2,8.3406E+1,2.3320E+2,8.3083E+1,2.3320E+2,8.6109E+1,2.3320E+2,8.5552E+1,2.3320E+2,8.5643E+1,2.3320E+2,8.1916E+1,2.3320E+2,7.6929E+1,
2.3322E+2,7.9233E+1,2.3322E+2,8.0303E+1,2.3322E+2,8.0464E+1,2.3322E+2,8.3534E+1,2.3322E+2,8.3089E+1,2.3322E+2,8.6127E+1,2.3322E+2,8.5560E+1,2.3322E+2,8.5712E+1,2.3322E+2,8.2124E+1,2.3322E+2,7.6956E+1,
2.3324E+2,7.9112E+1,2.3324E+2,8.0182E+1,2.3324E+2,8.0329E+1,2.3324E+2,8.3480E+1,2.3324E+2,8.3120E+1,2.3324E+2,8.5994E+1,2.3324E+2,8.5407E+1,2.3324E+2,8.5635E+1,2.3324E+2,8.2024E+1,2.3324E+2,7.6910E+1,
2.3326E+2,7.9139E+1,2.3326E+2,8.0054E+1,2.3326E+2,8.0330E+1,2.3326E+2,8.3497E+1,2.3326E+2,8.3117E+1,2.3326E+2,8.6096E+1,2.3326E+2,8.5380E+1,2.3326E+2,8.5621E+1,2.3326E+2,8.2061E+1,2.3326E+2,7.6908E+1,
2.3328E+2,7.9181E+1,2.3328E+2,8.0344E+1,2.3328E+2,8.0441E+1,2.3328E+2,8.3379E+1,2.3328E+2,8.3034E+1,2.3328E+2,8.6159E+1,2.3328E+2,8.5361E+1,2.3328E+2,8.5707E+1,2.3328E+2,8.2007E+1,2.3328E+2,7.6965E+1,
2.3330E+2,7.9179E+1,2.3330E+2,8.0297E+1,2.3330E+2,8.0493E+1,2.3330E+2,8.3512E+1,2.3330E+2,8.3160E+1,2.3330E+2,8.6179E+1,2.3330E+2,8.5419E+1,2.3330E+2,8.5717E+1,2.3330E+2,8.2100E+1,2.3330E+2,7.6967E+1,
2.3332E+2,7.9250E+1,2.3332E+2,8.0105E+1,2.3332E+2,8.0360E+1,2.3332E+2,8.3370E+1,2.3332E+2,8.3038E+1,2.3332E+2,8.6060E+1,2.3332E+2,8.5440E+1,2.3332E+2,8.5623E+1,2.3332E+2,8.1956E+1,2.3332E+2,7.6875E+1,
2.3334E+2,7.9114E+1,2.3334E+2,8.0146E+1,2.3334E+2,8.0473E+1,2.3334E+2,8.3511E+1,2.3334E+2,8.3092E+1,2.3334E+2,8.5979E+1,2.3334E+2,8.5374E+1,2.3334E+2,8.5657E+1,2.3334E+2,8.2012E+1,2.3334E+2,7.6858E+1,
2.3336E+2,7.9128E+1,2.3336E+2,8.0108E+1,2.3336E+2,8.0430E+1,2.3336E+2,8.3394E+1,2.3336E+2,8.3098E+1,2.3336E+2,8.6107E+1,2.3336E+2,8.5392E+1,2.3336E+2,8.5649E+1,2.3336E+2,8.2006E+1,2.3336E+2,7.6895E+1,
2.3338E+2,7.9105E+1,2.3338E+2,8.0227E+1,2.3338E+2,8.0357E+1,2.3338E+2,8.3408E+1,2.3338E+2,8.3007E+1,2.3338E+2,8.6079E+1,2.3338E+2,8.5458E+1,2.3338E+2,8.5745E+1,2.3338E+2,8.2032E+1,2.3338E+2,7.6872E+1,
2.3340E+2,7.9250E+1,2.3340E+2,8.0281E+1,2.3340E+2,8.0381E+1,2.3340E+2,8.3411E+1,2.3340E+2,8.2985E+1,2.3340E+2,8.6089E+1,2.3340E+2,8.5372E+1,2.3340E+2,8.5703E+1,2.3340E+2,8.1955E+1,2.3340E+2,7.6840E+1,
2.3342E+2,7.8973E+1,2.3342E+2,8.0089E+1,2.3342E+2,8.0333E+1,2.3342E+2,8.3387E+1,2.3342E+2,8.3058E+1,2.3342E+2,8.5985E+1,2.3342E+2,8.5380E+1,2.3342E+2,8.5651E+1,2.3342E+2,8.1992E+1,2.3342E+2,7.6936E+1,
2.3344E+2,7.9013E+1,2.3344E+2,8.0213E+1,2.3344E+2,8.0387E+1,2.3344E+2,8.3445E+1,2.3344E+2,8.3018E+1,2.3344E+2,8.6042E+1,2.3344E+2,8.5256E+1,2.3344E+2,8.5647E+1,2.3344E+2,8.1852E+1,2.3344E+2,7.6863E+1,
2.3346E+2,7.9071E+1,2.3346E+2,8.0199E+1,2.3346E+2,8.0360E+1,2.3346E+2,8.3457E+1,2.3346E+2,8.3087E+1,2.3346E+2,8.6012E+1,2.3346E+2,8.5394E+1,2.3346E+2,8.5635E+1,2.3346E+2,8.1996E+1,2.3346E+2,7.7037E+1,
2.3348E+2,7.9259E+1,2.3348E+2,8.0240E+1,2.3348E+2,8.0433E+1,2.3348E+2,8.3514E+1,2.3348E+2,8.2996E+1,2.3348E+2,8.6048E+1,2.3348E+2,8.5433E+1,2.3348E+2,8.5659E+1,2.3348E+2,8.1925E+1,2.3348E+2,7.7011E+1,
2.3350E+2,7.9027E+1,2.3350E+2,8.0122E+1,2.3350E+2,8.0280E+1,2.3350E+2,8.3336E+1,2.3350E+2,8.3070E+1,2.3350E+2,8.6056E+1,2.3350E+2,8.5343E+1,2.3350E+2,8.5551E+1,2.3350E+2,8.1918E+1,2.3350E+2,7.6944E+1,
2.3352E+2,7.9118E+1,2.3352E+2,8.0216E+1,2.3352E+2,8.0335E+1,2.3352E+2,8.3391E+1,2.3352E+2,8.3023E+1,2.3352E+2,8.6003E+1,2.3352E+2,8.5365E+1,2.3352E+2,8.5575E+1,2.3352E+2,8.1945E+1,2.3352E+2,7.6978E+1,
2.3354E+2,7.9076E+1,2.3354E+2,8.0301E+1,2.3354E+2,8.0403E+1,2.3354E+2,8.3519E+1,2.3354E+2,8.3036E+1,2.3354E+2,8.6020E+1,2.3354E+2,8.5410E+1,2.3354E+2,8.5651E+1,2.3354E+2,8.2052E+1,2.3354E+2,7.7090E+1,
2.3356E+2,7.9019E+1,2.3356E+2,8.0177E+1,2.3356E+2,8.0365E+1,2.3356E+2,8.3492E+1,2.3356E+2,8.3014E+1,2.3356E+2,8.6106E+1,2.3356E+2,8.5380E+1,2.3356E+2,8.5610E+1,2.3356E+2,8.2064E+1,2.3356E+2,7.7060E+1,
2.3358E+2,7.9086E+1,2.3358E+2,8.0087E+1,2.3358E+2,8.0254E+1,2.3358E+2,8.3308E+1,2.3358E+2,8.2958E+1,2.3358E+2,8.5908E+1,2.3358E+2,8.5255E+1,2.3358E+2,8.5491E+1,2.3358E+2,8.1871E+1,2.3358E+2,7.6894E+1,
2.3360E+2,7.9121E+1,2.3360E+2,8.0269E+1,2.3360E+2,8.0387E+1,2.3360E+2,8.3463E+1,2.3360E+2,8.3081E+1,2.3360E+2,8.6100E+1,2.3360E+2,8.5447E+1,2.3360E+2,8.5655E+1,2.3360E+2,8.2071E+1,2.3360E+2,7.7040E+1,
2.3362E+2,7.9024E+1,2.3362E+2,8.0124E+1,2.3362E+2,8.0370E+1,2.3362E+2,8.3310E+1,2.3362E+2,8.2975E+1,2.3362E+2,8.6037E+1,2.3362E+2,8.5364E+1,2.3362E+2,8.5580E+1,2.3362E+2,8.1991E+1,2.3362E+2,7.7051E+1,
2.3364E+2,7.9152E+1,2.3364E+2,8.0150E+1,2.3364E+2,8.0391E+1,2.3364E+2,8.3461E+1,2.3364E+2,8.3016E+1,2.3364E+2,8.5973E+1,2.3364E+2,8.5394E+1,2.3364E+2,8.5647E+1,2.3364E+2,8.1940E+1,2.3364E+2,7.7077E+1,
2.3366E+2,7.9202E+1,2.3366E+2,8.0336E+1,2.3366E+2,8.0412E+1,2.3366E+2,8.3353E+1,2.3366E+2,8.3122E+1,2.3366E+2,8.6032E+1,2.3366E+2,8.5526E+1,2.3366E+2,8.5737E+1,2.3366E+2,8.2104E+1,2.3366E+2,7.7104E+1,
2.3368E+2,7.9119E+1,2.3368E+2,8.0203E+1,2.3368E+2,8.0420E+1,2.3368E+2,8.3382E+1,2.3368E+2,8.2979E+1,2.3368E+2,8.6034E+1,2.3368E+2,8.5326E+1,2.3368E+2,8.5623E+1,2.3368E+2,8.1994E+1,2.3368E+2,7.7035E+1,
2.3370E+2,7.8964E+1,2.3370E+2,8.0150E+1,2.3370E+2,8.0320E+1,2.3370E+2,8.3383E+1,2.3370E+2,8.2901E+1,2.3370E+2,8.6002E+1,2.3370E+2,8.5254E+1,2.3370E+2,8.5534E+1,2.3370E+2,8.1954E+1,2.3370E+2,7.6954E+1,
2.3372E+2,7.8956E+1,2.3372E+2,8.0206E+1,2.3372E+2,8.0313E+1,2.3372E+2,8.3295E+1,2.3372E+2,8.3010E+1,2.3372E+2,8.5982E+1,2.3372E+2,8.5381E+1,2.3372E+2,8.5651E+1,2.3372E+2,8.1987E+1,2.3372E+2,7.7002E+1,
2.3374E+2,7.9048E+1,2.3374E+2,8.0091E+1,2.3374E+2,8.0351E+1,2.3374E+2,8.3410E+1,2.3374E+2,8.2985E+1,2.3374E+2,8.6024E+1,2.3374E+2,8.5322E+1,2.3374E+2,8.5589E+1,2.3374E+2,8.1907E+1,2.3374E+2,7.6937E+1,
2.3376E+2,7.9073E+1,2.3376E+2,8.0215E+1,2.3376E+2,8.0370E+1,2.3376E+2,8.3415E+1,2.3376E+2,8.3036E+1,2.3376E+2,8.6068E+1,2.3376E+2,8.5218E+1,2.3376E+2,8.5585E+1,2.3376E+2,8.1920E+1,2.3376E+2,7.7002E+1,
2.3378E+2,7.9028E+1,2.3378E+2,8.0276E+1,2.3378E+2,8.0352E+1,2.3378E+2,8.3400E+1,2.3378E+2,8.3083E+1,2.3378E+2,8.6079E+1,2.3378E+2,8.5480E+1,2.3378E+2,8.5647E+1,2.3378E+2,8.2061E+1,2.3378E+2,7.7059E+1,
2.3380E+2,7.9125E+1,2.3380E+2,8.0167E+1,2.3380E+2,8.0305E+1,2.3380E+2,8.3423E+1,2.3380E+2,8.3017E+1,2.3380E+2,8.5987E+1,2.3380E+2,8.5291E+1,2.3380E+2,8.5571E+1,2.3380E+2,8.2002E+1,2.3380E+2,7.7103E+1,
2.3382E+2,7.9160E+1,2.3382E+2,8.0197E+1,2.3382E+2,8.0228E+1,2.3382E+2,8.3369E+1,2.3382E+2,8.3000E+1,2.3382E+2,8.6051E+1,2.3382E+2,8.5439E+1,2.3382E+2,8.5590E+1,2.3382E+2,8.2056E+1,2.3382E+2,7.6978E+1,
2.3384E+2,7.9019E+1,2.3384E+2,8.0147E+1,2.3384E+2,8.0223E+1,2.3384E+2,8.3172E+1,2.3384E+2,8.2898E+1,2.3384E+2,8.5886E+1,2.3384E+2,8.5197E+1,2.3384E+2,8.5415E+1,2.3384E+2,8.1908E+1,2.3384E+2,7.6936E+1,
2.3386E+2,7.9084E+1,2.3386E+2,8.0099E+1,2.3386E+2,8.0343E+1,2.3386E+2,8.3416E+1,2.3386E+2,8.2858E+1,2.3386E+2,8.5929E+1,2.3386E+2,8.5266E+1,2.3386E+2,8.5490E+1,2.3386E+2,8.2018E+1,2.3386E+2,7.6867E+1,
2.3388E+2,7.9176E+1,2.3388E+2,8.0131E+1,2.3388E+2,8.0255E+1,2.3388E+2,8.3342E+1,2.3388E+2,8.2983E+1,2.3388E+2,8.5896E+1,2.3388E+2,8.5356E+1,2.3388E+2,8.5615E+1,2.3388E+2,8.1930E+1,2.3388E+2,7.7040E+1,
2.3390E+2,7.9050E+1,2.3390E+2,8.0062E+1,2.3390E+2,8.0167E+1,2.3390E+2,8.3322E+1,2.3390E+2,8.2886E+1,2.3390E+2,8.5859E+1,2.3390E+2,8.5108E+1,2.3390E+2,8.5472E+1,2.3390E+2,8.1819E+1,2.3390E+2,7.6863E+1,
2.3392E+2,7.8993E+1,2.3392E+2,8.0141E+1,2.3392E+2,8.0265E+1,2.3392E+2,8.3326E+1,2.3392E+2,8.2925E+1,2.3392E+2,8.6041E+1,2.3392E+2,8.5361E+1,2.3392E+2,8.5658E+1,2.3392E+2,8.1956E+1,2.3392E+2,7.6973E+1,
2.3394E+2,7.8962E+1,2.3394E+2,8.0000E+1,2.3394E+2,8.0127E+1,2.3394E+2,8.3144E+1,2.3394E+2,8.2838E+1,2.3394E+2,8.5768E+1,2.3394E+2,8.5177E+1,2.3394E+2,8.5480E+1,2.3394E+2,8.1847E+1,2.3394E+2,7.7033E+1,
2.3396E+2,7.9055E+1,2.3396E+2,8.0042E+1,2.3396E+2,8.0225E+1,2.3396E+2,8.3347E+1,2.3396E+2,8.3027E+1,2.3396E+2,8.5919E+1,2.3396E+2,8.5271E+1,2.3396E+2,8.5518E+1,2.3396E+2,8.1845E+1,2.3396E+2,7.6966E+1,
2.3398E+2,7.9077E+1,2.3398E+2,8.0235E+1,2.3398E+2,8.0270E+1,2.3398E+2,8.3271E+1,2.3398E+2,8.2968E+1,2.3398E+2,8.5970E+1,2.3398E+2,8.5377E+1,2.3398E+2,8.5528E+1,2.3398E+2,8.2018E+1,2.3398E+2,7.7032E+1,
2.3400E+2,7.9123E+1,2.3400E+2,8.0272E+1,2.3400E+2,8.0242E+1,2.3400E+2,8.3431E+1,2.3400E+2,8.3077E+1,2.3400E+2,8.6067E+1,2.3400E+2,8.5460E+1,2.3400E+2,8.5608E+1,2.3400E+2,8.1957E+1,2.3400E+2,7.7073E+1,
2.3402E+2,7.9029E+1,2.3402E+2,8.0087E+1,2.3402E+2,8.0252E+1,2.3402E+2,8.3314E+1,2.3402E+2,8.2913E+1,2.3402E+2,8.5957E+1,2.3402E+2,8.5277E+1,2.3402E+2,8.5486E+1,2.3402E+2,8.1831E+1,2.3402E+2,7.6927E+1,
2.3404E+2,7.9062E+1,2.3404E+2,8.0141E+1,2.3404E+2,8.0214E+1,2.3404E+2,8.3226E+1,2.3404E+2,8.2885E+1,2.3404E+2,8.5962E+1,2.3404E+2,8.5186E+1,2.3404E+2,8.5444E+1,2.3404E+2,8.1889E+1,2.3404E+2,7.6941E+1,
2.3406E+2,7.9136E+1,2.3406E+2,8.0168E+1,2.3406E+2,8.0215E+1,2.3406E+2,8.3424E+1,2.3406E+2,8.3002E+1,2.3406E+2,8.6082E+1,2.3406E+2,8.5353E+1,2.3406E+2,8.5531E+1,2.3406E+2,8.1915E+1,2.3406E+2,7.7030E+1,
2.3408E+2,7.9079E+1,2.3408E+2,8.0142E+1,2.3408E+2,8.0161E+1,2.3408E+2,8.3373E+1,2.3408E+2,8.2937E+1,2.3408E+2,8.5945E+1,2.3408E+2,8.5320E+1,2.3408E+2,8.5512E+1,2.3408E+2,8.1857E+1,2.3408E+2,7.6985E+1,
2.3410E+2,7.9172E+1,2.3410E+2,8.0228E+1,2.3410E+2,8.0268E+1,2.3410E+2,8.3399E+1,2.3410E+2,8.3078E+1,2.3410E+2,8.6023E+1,2.3410E+2,8.5310E+1,2.3410E+2,8.5650E+1,2.3410E+2,8.2065E+1,2.3410E+2,7.7099E+1,
2.3412E+2,7.8965E+1,2.3412E+2,8.0090E+1,2.3412E+2,8.0195E+1,2.3412E+2,8.3282E+1,2.3412E+2,8.2810E+1,2.3412E+2,8.5877E+1,2.3412E+2,8.5140E+1,2.3412E+2,8.5454E+1,2.3412E+2,8.1902E+1,2.3412E+2,7.6887E+1,
2.3414E+2,7.8993E+1,2.3414E+2,8.0099E+1,2.3414E+2,8.0182E+1,2.3414E+2,8.3252E+1,2.3414E+2,8.2895E+1,2.3414E+2,8.5835E+1,2.3414E+2,8.5212E+1,2.3414E+2,8.5396E+1,2.3414E+2,8.1875E+1,2.3414E+2,7.6952E+1,
2.3416E+2,7.8940E+1,2.3416E+2,8.0090E+1,2.3416E+2,8.0110E+1,2.3416E+2,8.3295E+1,2.3416E+2,8.2908E+1,2.3416E+2,8.5904E+1,2.3416E+2,8.5149E+1,2.3416E+2,8.5446E+1,2.3416E+2,8.1916E+1,2.3416E+2,7.6960E+1,
2.3418E+2,7.9154E+1,2.3418E+2,8.0153E+1,2.3418E+2,8.0277E+1,2.3418E+2,8.3391E+1,2.3418E+2,8.3031E+1,2.3418E+2,8.5940E+1,2.3418E+2,8.5251E+1,2.3418E+2,8.5543E+1,2.3418E+2,8.1997E+1,2.3418E+2,7.7023E+1,
2.3420E+2,7.9044E+1,2.3420E+2,8.0201E+1,2.3420E+2,8.0326E+1,2.3420E+2,8.3399E+1,2.3420E+2,8.3007E+1,2.3420E+2,8.6033E+1,2.3420E+2,8.5375E+1,2.3420E+2,8.5480E+1,2.3420E+2,8.1942E+1,2.3420E+2,7.7089E+1,
2.3422E+2,7.9042E+1,2.3422E+2,8.0072E+1,2.3422E+2,8.0190E+1,2.3422E+2,8.3387E+1,2.3422E+2,8.2951E+1,2.3422E+2,8.5918E+1,2.3422E+2,8.5353E+1,2.3422E+2,8.5506E+1,2.3422E+2,8.1947E+1,2.3422E+2,7.7039E+1,
2.3424E+2,7.9027E+1,2.3424E+2,8.0080E+1,2.3424E+2,8.0150E+1,2.3424E+2,8.3314E+1,2.3424E+2,8.3009E+1,2.3424E+2,8.5969E+1,2.3424E+2,8.5296E+1,2.3424E+2,8.5576E+1,2.3424E+2,8.1865E+1,2.3424E+2,7.7000E+1,
